u010,view,0.0,1759749614
u030,view,0.0,1759749614
u100,view,0.0,1759749614
u069,view,0.0,1759749614
u054,purchase,100.99,1759749614
u003,purchase,11.04,1759749614
u039,view,0.0,1759749614
u072,view,0.0,1759749614
u035,view,0.0,1759749614
u062,purchase,87.46,1759749614
u096,purchase,97.4,1759749614
u039,view,0.0,1759749614
u054,view,0.0,1759749614
u041,view,0.0,1759749614
u090,view,0.0,1759749614
u022,purchase,80.58,1759749614
u050,view,0.0,1759749614
u052,view,0.0,1759749614
u064,view,0.0,1759749614
u007,view,0.0,1759749614
u076,purchase,28.04,1759749614
u075,purchase,113.75,1759749614
u086,purchase,85.24,1759749614
u078,view,0.0,1759749614
u051,view,0.0,1759749614
u052,view,0.0,1759749614
u029,view,0.0,1759749614
u089,view,0.0,1759749614
u044,view,0.0,1759749614
u074,view,0.0,1759749614
u052,view,0.0,1759749614
u097,view,0.0,1759749614
u019,purchase,129.22,1759749614
u021,purchase,114.82,1759749614
u050,view,0.0,1759749614
u068,view,0.0,1759749614
u037,view,0.0,1759749614
u057,view,0.0,1759749614
u059,view,0.0,1759749614
u088,purchase,120.31,1759749614
u013,view,0.0,1759749614
u047,view,0.0,1759749614
u045,view,0.0,1759749614
u077,view,0.0,1759749614
u064,view,0.0,1759749614
u039,view,0.0,1759749614
u007,view,0.0,1759749614
u098,view,0.0,1759749614
u096,view,0.0,1759749614
u033,view,0.0,1759749614
u025,view,0.0,1759749614
u084,view,0.0,1759749614
u004,view,0.0,1759749614
u006,purchase,88.73,1759749614
u059,view,0.0,1759749614
u085,view,0.0,1759749614
u003,view,0.0,1759749614
u019,view,0.0,1759749614
u100,purchase,46.26,1759749614
u077,purchase,54.59,1759749614
u091,view,0.0,1759749614
u095,view,0.0,1759749614
u061,view,0.0,1759749614
u038,purchase,24.26,1759749614
u060,view,0.0,1759749614
u006,view,0.0,1759749614
u007,view,0.0,1759749614
u100,purchase,118.63,1759749614
u059,purchase,32.39,1759749614
u066,view,0.0,1759749614
u002,view,0.0,1759749614
u079,purchase,63.43,1759749614
u097,view,0.0,1759749614
u022,view,0.0,1759749614
u073,view,0.0,1759749614
u083,view,0.0,1759749614
u074,view,0.0,1759749614
u019,purchase,55.1,1759749614
u095,purchase,147.32,1759749614
u002,view,0.0,1759749614
u029,view,0.0,1759749614
u068,view,0.0,1759749614
u100,view,0.0,1759749614
u073,view,0.0,1759749614
u086,view,0.0,1759749614
u081,view,0.0,1759749614
u056,view,0.0,1759749614
u030,view,0.0,1759749614
u079,view,0.0,1759749614
u030,purchase,61.66,1759749614
u072,view,0.0,1759749614
u100,view,0.0,1759749614
u014,purchase,116.95,1759749614
u099,view,0.0,1759749614
u040,view,0.0,1759749614
u079,view,0.0,1759749614
u026,purchase,75.38,1759749614
u043,view,0.0,1759749614
u067,view,0.0,1759749614
u068,view,0.0,1759749614
u052,view,0.0,1759749614
u018,purchase,13.35,1759749614
u004,view,0.0,1759749614
u039,view,0.0,1759749614
u002,view,0.0,1759749614
u090,view,0.0,1759749614
u085,view,0.0,1759749614
u003,view,0.0,1759749614
u086,view,0.0,1759749614
u064,view,0.0,1759749614
u026,view,0.0,1759749614
u063,view,0.0,1759749614
u015,view,0.0,1759749614
u048,view,0.0,1759749614
u042,view,0.0,1759749614
u095,view,0.0,1759749614
u063,view,0.0,1759749614
u002,view,0.0,1759749614
u018,view,0.0,1759749614
u036,view,0.0,1759749614
