u021,view,0.0,1759749378
u093,view,0.0,1759749378
u044,view,0.0,1759749378
u007,view,0.0,1759749378
u035,view,0.0,1759749378
u030,view,0.0,1759749378
u041,view,0.0,1759749378
u080,view,0.0,1759749378
u059,purchase,33.88,1759749378
u080,purchase,111.17,1759749378
u008,purchase,13.2,1759749378
u084,purchase,107.52,1759749378
u040,view,0.0,1759749378
u041,view,0.0,1759749378
u059,view,0.0,1759749378
u001,view,0.0,1759749378
u042,view,0.0,1759749378
u019,view,0.0,1759749378
u040,view,0.0,1759749378
u028,view,0.0,1759749378
u085,view,0.0,1759749378
u023,view,0.0,1759749378
u029,view,0.0,1759749378
u018,view,0.0,1759749378
u013,view,0.0,1759749378
u012,view,0.0,1759749378
u004,view,0.0,1759749378
u093,view,0.0,1759749378
u088,view,0.0,1759749378
u028,view,0.0,1759749378
u003,view,0.0,1759749378
u003,view,0.0,1759749378
u077,view,0.0,1759749378
u055,purchase,60.78,1759749378
u026,view,0.0,1759749378
u050,view,0.0,1759749378
u039,view,0.0,1759749378
u005,purchase,119.62,1759749378
u009,view,0.0,1759749378
u060,view,0.0,1759749378
u057,purchase,104.55,1759749378
u041,view,0.0,1759749378
u094,view,0.0,1759749378
u031,view,0.0,1759749378
u012,view,0.0,1759749378
u098,view,0.0,1759749378
u077,view,0.0,1759749378
u011,view,0.0,1759749378
u009,view,0.0,1759749378
u065,view,0.0,1759749378
u028,view,0.0,1759749378
u022,view,0.0,1759749378
u027,purchase,117.28,1759749378
