u019,purchase,45.5,1759749609
u037,view,0.0,1759749609
u073,purchase,75.69,1759749609
u086,view,0.0,1759749609
u094,view,0.0,1759749609
u085,view,0.0,1759749609
u017,view,0.0,1759749609
u002,view,0.0,1759749609
u047,view,0.0,1759749609
u089,view,0.0,1759749609
u008,view,0.0,1759749609
u047,view,0.0,1759749609
u073,view,0.0,1759749609
u093,view,0.0,1759749609
u046,view,0.0,1759749609
u025,view,0.0,1759749609
u045,view,0.0,1759749609
u072,view,0.0,1759749609
u085,view,0.0,1759749609
u084,view,0.0,1759749609
u089,view,0.0,1759749609
u054,purchase,27.15,1759749609
u018,view,0.0,1759749609
u058,view,0.0,1759749609
u095,view,0.0,1759749609
u016,view,0.0,1759749609
u020,view,0.0,1759749609
u032,view,0.0,1759749609
u040,view,0.0,1759749609
u074,view,0.0,1759749609
u023,view,0.0,1759749609
u063,view,0.0,1759749609
u011,purchase,132.59,1759749609
u074,view,0.0,1759749609
u011,view,0.0,1759749609
u071,purchase,123.39,1759749609
u013,view,0.0,1759749609
u098,view,0.0,1759749609
u019,view,0.0,1759749609
u035,view,0.0,1759749609
u043,view,0.0,1759749609
u008,view,0.0,1759749609
u022,purchase,64.26,1759749609
u016,purchase,102.94,1759749609
u067,view,0.0,1759749609
u054,view,0.0,1759749609
u067,view,0.0,1759749609
u019,view,0.0,1759749609
u068,view,0.0,1759749609
u095,purchase,46.51,1759749609
u058,view,0.0,1759749609
u082,view,0.0,1759749609
u039,view,0.0,1759749609
u071,purchase,100.19,1759749609
u097,purchase,23.73,1759749609
u073,view,0.0,1759749609
u004,purchase,23.54,1759749609
u085,view,0.0,1759749609
u054,view,0.0,1759749609
u032,view,0.0,1759749609
u062,purchase,80.17,1759749609
u026,view,0.0,1759749609
u017,view,0.0,1759749609
u090,view,0.0,1759749609
u020,view,0.0,1759749609
u095,view,0.0,1759749609
u003,view,0.0,1759749609
u011,view,0.0,1759749609
u078,purchase,93.9,1759749609
u068,view,0.0,1759749609
u040,purchase,115.59,1759749609
u044,view,0.0,1759749609
u061,view,0.0,1759749609
u012,view,0.0,1759749609
u066,purchase,121.76,1759749609
u030,view,0.0,1759749609
u048,view,0.0,1759749609
u086,view,0.0,1759749609
u073,view,0.0,1759749609
u081,view,0.0,1759749609
u020,view,0.0,1759749609
