u044,view,0.0,1759749564
u039,view,0.0,1759749564
u076,view,0.0,1759749564
u001,view,0.0,1759749564
u100,view,0.0,1759749564
u022,view,0.0,1759749564
u073,view,0.0,1759749564
u004,view,0.0,1759749564
u047,view,0.0,1759749564
u061,purchase,12.5,1759749564
u099,view,0.0,1759749564
u012,purchase,60.16,1759749564
u008,view,0.0,1759749564
u071,view,0.0,1759749564
u064,view,0.0,1759749564
u073,view,0.0,1759749564
u033,purchase,125.07,1759749564
u018,view,0.0,1759749564
u014,view,0.0,1759749564
u081,view,0.0,1759749564
u084,view,0.0,1759749564
u087,view,0.0,1759749564
u067,view,0.0,1759749564
u003,view,0.0,1759749564
u014,purchase,79.94,1759749564
u035,purchase,66.97,1759749564
u072,view,0.0,1759749564
u089,view,0.0,1759749564
u092,view,0.0,1759749564
u024,view,0.0,1759749564
u098,view,0.0,1759749564
u002,view,0.0,1759749564
u097,view,0.0,1759749564
u047,view,0.0,1759749564
u100,view,0.0,1759749564
u098,view,0.0,1759749564
u059,view,0.0,1759749564
u095,view,0.0,1759749564
u061,view,0.0,1759749564
u031,view,0.0,1759749564
u010,view,0.0,1759749564
u034,view,0.0,1759749564
u017,purchase,92.0,1759749564
u065,view,0.0,1759749564
u055,view,0.0,1759749564
u099,view,0.0,1759749564
u052,view,0.0,1759749564
u033,view,0.0,1759749564
u017,view,0.0,1759749564
u068,view,0.0,1759749564
u070,view,0.0,1759749564
u090,view,0.0,1759749564
u087,view,0.0,1759749564
u045,view,0.0,1759749564
u037,view,0.0,1759749564
u006,view,0.0,1759749564
u029,purchase,75.1,1759749564
u017,view,0.0,1759749564
u007,view,0.0,1759749564
u068,view,0.0,1759749564
u038,view,0.0,1759749564
u087,view,0.0,1759749564
u049,view,0.0,1759749564
u099,view,0.0,1759749564
u012,purchase,137.62,1759749564
u082,view,0.0,1759749564
u069,view,0.0,1759749564
u060,view,0.0,1759749564
u035,view,0.0,1759749564
u088,view,0.0,1759749564
u005,view,0.0,1759749564
u005,purchase,9.11,1759749564
u035,view,0.0,1759749564
u020,view,0.0,1759749564
u051,view,0.0,1759749564
u013,view,0.0,1759749564
u080,view,0.0,1759749564
u072,view,0.0,1759749564
u060,view,0.0,1759749564
u029,view,0.0,1759749564
u049,view,0.0,1759749564
u035,view,0.0,1759749564
u021,view,0.0,1759749564
u031,view,0.0,1759749564
u014,view,0.0,1759749564
u054,view,0.0,1759749564
u099,view,0.0,1759749564
u052,view,0.0,1759749564
u001,purchase,94.83,1759749564
u055,view,0.0,1759749564
u041,purchase,66.99,1759749564
u065,view,0.0,1759749564
u053,view,0.0,1759749564
u033,view,0.0,1759749564
u058,view,0.0,1759749564
u062,view,0.0,1759749564
u072,view,0.0,1759749564
u042,view,0.0,1759749564
u022,view,0.0,1759749564
u014,view,0.0,1759749564
u087,view,0.0,1759749564
u055,view,0.0,1759749564
u020,view,0.0,1759749564
u098,view,0.0,1759749564
u090,purchase,6.48,1759749564
u018,view,0.0,1759749564
