u074,view,0.0,1759749599
u086,purchase,8.52,1759749599
u068,view,0.0,1759749599
u079,view,0.0,1759749599
u006,view,0.0,1759749599
u053,view,0.0,1759749599
u038,view,0.0,1759749599
u016,purchase,123.06,1759749599
u063,view,0.0,1759749599
u070,view,0.0,1759749599
u082,view,0.0,1759749599
u026,view,0.0,1759749599
u094,purchase,98.47,1759749599
u089,view,0.0,1759749599
u042,purchase,87.34,1759749599
u037,purchase,38.52,1759749599
u066,purchase,80.1,1759749599
u031,view,0.0,1759749599
u035,view,0.0,1759749599
u017,view,0.0,1759749599
u040,view,0.0,1759749599
u027,view,0.0,1759749599
u096,view,0.0,1759749599
u028,view,0.0,1759749599
u023,view,0.0,1759749599
u022,view,0.0,1759749599
u082,view,0.0,1759749599
u092,view,0.0,1759749599
u084,view,0.0,1759749599
u061,purchase,44.33,1759749599
u052,purchase,105.06,1759749599
u009,view,0.0,1759749599
u084,view,0.0,1759749599
u014,purchase,100.57,1759749599
u099,view,0.0,1759749599
u034,view,0.0,1759749599
u068,view,0.0,1759749599
u049,view,0.0,1759749599
u019,view,0.0,1759749599
u048,purchase,141.41,1759749599
u023,view,0.0,1759749599
u095,view,0.0,1759749599
u002,purchase,40.3,1759749599
u036,view,0.0,1759749599
u042,view,0.0,1759749599
u027,view,0.0,1759749599
u019,view,0.0,1759749599
u040,view,0.0,1759749599
u050,view,0.0,1759749599
u042,view,0.0,1759749599
u076,view,0.0,1759749599
u074,view,0.0,1759749599
u005,view,0.0,1759749599
u080,purchase,52.53,1759749599
u016,view,0.0,1759749599
