u011,view,0.0,1759749463
u079,view,0.0,1759749463
u070,view,0.0,1759749463
u068,view,0.0,1759749463
u095,view,0.0,1759749463
u085,view,0.0,1759749463
u022,view,0.0,1759749463
u080,view,0.0,1759749463
u006,view,0.0,1759749463
u049,view,0.0,1759749463
u077,view,0.0,1759749463
u008,view,0.0,1759749463
u089,view,0.0,1759749463
u090,view,0.0,1759749463
u093,view,0.0,1759749463
u077,view,0.0,1759749463
u017,view,0.0,1759749463
u056,view,0.0,1759749463
u086,view,0.0,1759749463
u052,purchase,100.45,1759749463
u042,view,0.0,1759749463
u045,view,0.0,1759749463
u010,view,0.0,1759749463
u045,view,0.0,1759749463
u004,view,0.0,1759749463
u097,view,0.0,1759749463
u083,view,0.0,1759749463
u012,view,0.0,1759749463
u008,view,0.0,1759749463
u008,purchase,27.36,1759749463
u039,view,0.0,1759749463
u030,purchase,13.75,1759749463
u075,view,0.0,1759749463
u087,view,0.0,1759749463
u027,view,0.0,1759749463
u020,purchase,22.23,1759749463
u099,view,0.0,1759749463
u001,view,0.0,1759749463
u052,view,0.0,1759749463
u063,purchase,48.89,1759749463
u070,purchase,119.9,1759749463
u057,purchase,85.81,1759749463
u064,view,0.0,1759749463
u091,view,0.0,1759749463
u048,view,0.0,1759749463
u008,view,0.0,1759749463
u094,view,0.0,1759749463
u050,view,0.0,1759749463
u035,view,0.0,1759749463
u081,view,0.0,1759749463
u032,view,0.0,1759749463
u097,view,0.0,1759749463
u042,view,0.0,1759749463
u099,view,0.0,1759749463
u073,view,0.0,1759749463
