u099,view,0.0,1759749554
u076,view,0.0,1759749554
u047,purchase,122.76,1759749554
u060,view,0.0,1759749554
u066,view,0.0,1759749554
u026,view,0.0,1759749554
u021,view,0.0,1759749554
u022,view,0.0,1759749554
u100,view,0.0,1759749554
u037,view,0.0,1759749554
u042,purchase,74.42,1759749554
u066,view,0.0,1759749554
u029,purchase,67.22,1759749554
u035,view,0.0,1759749554
u058,view,0.0,1759749554
u089,view,0.0,1759749554
u003,view,0.0,1759749554
u099,view,0.0,1759749554
u006,view,0.0,1759749554
u032,view,0.0,1759749554
u020,purchase,119.05,1759749554
u066,view,0.0,1759749554
u099,view,0.0,1759749554
u097,view,0.0,1759749554
u021,view,0.0,1759749554
u031,view,0.0,1759749554
u095,view,0.0,1759749554
u004,view,0.0,1759749554
u068,view,0.0,1759749554
u067,purchase,111.59,1759749554
u045,view,0.0,1759749554
u018,purchase,140.44,1759749554
u065,view,0.0,1759749554
u008,purchase,98.86,1759749554
u052,view,0.0,1759749554
u074,view,0.0,1759749554
u040,purchase,51.24,1759749554
u019,view,0.0,1759749554
u011,view,0.0,1759749554
u053,view,0.0,1759749554
u036,view,0.0,1759749554
u058,purchase,80.59,1759749554
u030,view,0.0,1759749554
u010,view,0.0,1759749554
u063,view,0.0,1759749554
u058,view,0.0,1759749554
u057,view,0.0,1759749554
u014,view,0.0,1759749554
u027,view,0.0,1759749554
u016,view,0.0,1759749554
u056,view,0.0,1759749554
u034,view,0.0,1759749554
u023,view,0.0,1759749554
u007,view,0.0,1759749554
u042,view,0.0,1759749554
u024,view,0.0,1759749554
u069,purchase,88.76,1759749554
u013,purchase,52.89,1759749554
u093,view,0.0,1759749554
u011,view,0.0,1759749554
u088,purchase,33.65,1759749554
u052,view,0.0,1759749554
u051,view,0.0,1759749554
u023,view,0.0,1759749554
u063,purchase,83.13,1759749554
u062,purchase,28.51,1759749554
u084,purchase,136.24,1759749554
u095,view,0.0,1759749554
u051,view,0.0,1759749554
